id_viaje,id_camion,latitud,longitud,velocidad_kmh,aceleracion_ms2,giros_bruscos,hora_dia,tipo_real
V12372,104,-2.536422,-78.852803,56.65,0.651,0,11.36,normal
V12373,112,-2.186311,-79.288449,83.15,0.5,0,13.31,normal
V12374,115,-2.532096,-78.853177,39.74,0.405,1,8.56,normal
V12375,121,-2.577359,-78.900741,44.04,1.248,1,10.89,normal
V12376,107,-2.168635,-79.272745,89.45,0.428,0,15.12,normal
V12377,109,-2.555748,-78.858641,56.99,0.787,2,8.79,normal
V12378,118,-2.902072,-78.604514,30.33,1.648,5,20.27,normal
V12379,110,-2.205381,-79.333507,78.85,0.407,0,13.49,normal
V12380,111,-2.549817,-78.872273,30.74,0.755,1,8.34,normal
V12381,117,-2.202275,-79.308792,99.69,0.477,0,12.91,normal
V12382,125,-2.91729,-78.615383,29.27,1.305,5,18.67,normal
V12383,104,-2.528793,-78.822031,44.77,0.841,0,7.76,normal
V12384,121,-2.202068,-79.298935,94.78,0.652,0,16.72,normal
V12385,116,-2.549995,-78.838506,49.39,0.463,1,12.89,normal
V12386,115,-3.577681,-80.081238,20.12,0.049,4,2.32,anomalia_desvio
V12387,113,-2.568258,-78.852371,54.13,0.584,2,11.3,normal
V12388,115,-2.228246,-79.248159,93.25,0.516,0,13.0,normal
V12389,121,-2.911582,-78.627096,31.02,1.569,4,19.29,normal
V12390,117,-2.884716,-78.604852,38.3,1.293,1,23.09,normal
V12391,103,-2.206778,-79.315921,90.81,0.17,0,13.3,normal
V12392,106,-2.556002,-78.839962,39.55,0.795,0,9.07,normal
V12393,127,-2.552642,-78.854302,42.73,0.475,2,10.4,normal
V12394,108,-2.226304,-79.317301,89.66,0.404,0,14.77,normal
V12395,124,-2.210209,-79.285634,78.33,0.531,0,14.3,normal
V12396,117,-2.904854,-78.620523,26.17,0.486,1,18.29,normal
V12397,122,-2.915269,-78.567614,33.02,1.581,3,22.41,normal
V12398,113,-2.183573,-79.277353,99.01,0.338,0,13.24,normal
V12399,102,-2.200408,-79.339637,91.54,0.645,1,13.49,normal
V12400,104,-2.542441,-78.836494,49.38,1.27,0,10.23,normal
V12401,108,-2.879668,-78.598257,28.71,1.006,3,20.1,normal
V12402,105,-2.576559,-78.865946,56.34,0.86,1,7.1,normal
V12403,105,-2.553065,-78.840829,44.55,0.662,1,11.99,normal
V12404,111,-2.87078,-78.57736,27.2,1.261,2,18.54,normal
V12405,129,-2.549979,-78.853176,46.71,0.924,0,7.42,normal
V12406,112,-2.873799,-78.608233,17.48,1.645,2,17.83,normal
V12407,115,-2.162642,-79.298339,90.95,0.448,0,15.99,normal
V12408,126,-2.203818,-79.306617,103.63,0.456,0,12.42,normal
V12409,122,-2.563098,-78.870236,50.1,0.416,2,12.57,normal
V12410,127,-2.900715,-78.633565,25.94,0.923,3,21.29,normal
V12411,114,-2.886314,-78.598559,19.67,1.107,2,19.98,normal
V12412,120,-2.596542,-78.853959,51.97,0.891,2,9.65,normal
V12413,127,-2.905434,-78.581391,28.53,1.351,5,16.72,normal
V12414,123,-2.929571,-78.609364,32.31,0.66,2,17.87,normal
V12415,110,-2.552838,-78.849877,48.44,1.186,0,8.59,normal
V12416,130,-2.901745,-78.622249,31.25,1.736,4,20.13,normal
V12417,115,-2.202014,-79.288413,86.74,0.269,0,13.2,normal
V12418,104,-2.555477,-78.920584,55.92,0.667,1,6.58,normal
V12419,105,-2.192197,-79.320921,81.6,0.223,0,16.61,normal
V12420,124,-2.232072,-79.285741,84.85,0.655,0,10.73,normal
V12421,128,-2.174009,-79.283228,91.96,0.259,0,10.89,normal
V12422,113,-2.532675,-78.846032,52.31,0.552,0,7.05,normal
V12423,102,-2.881715,-78.593138,31.84,1.513,4,18.64,normal
V12424,124,-2.542633,-78.878557,44.23,0.643,4,10.89,normal
V12425,106,-2.888447,-78.6112,30.45,1.599,2,17.6,normal
V12426,102,-2.571688,-78.818251,50.29,0.186,0,9.97,normal
V12427,119,-2.543066,-78.864751,51.86,0.709,0,9.31,normal
V12428,105,-2.568656,-78.845311,248.78,2.711,0,0.27,ruido_sensor
V12429,122,-2.553733,-78.815558,295.6,-5.074,1,19.05,ruido_sensor
V12430,121,-2.200814,-79.300984,110.06,0.165,0,13.37,normal
V12431,117,-2.912226,-78.588183,22.45,0.83,2,16.77,normal
V12432,125,-2.538938,-78.868067,41.9,0.68,1,9.76,normal
V12433,103,-2.170676,-79.275503,128.54,4.523,13,11.44,anomalia_temeraria
V12434,120,-2.901254,-78.60774,26.79,1.464,0,18.92,normal
V12435,109,-2.531996,-78.806266,42.6,0.948,0,12.31,normal
V12436,107,-2.215495,-79.304132,106.41,0.51,0,12.74,normal
V12437,116,-2.189289,-79.298938,87.81,0.265,0,9.53,normal
V12438,129,-2.180965,-79.247234,95.07,0.419,1,14.02,normal
V12439,129,-2.86961,-78.555843,30.24,1.522,3,17.5,normal
V12440,121,-2.874101,-78.613152,35.44,1.105,1,17.59,normal
V12441,113,-2.541478,-78.813237,51.22,1.049,0,8.06,normal
V12442,115,-2.528016,-78.838398,54.74,0.751,1,9.41,normal
V12443,105,-2.195766,-79.301998,96.57,0.848,0,13.0,normal
V12444,130,-2.60723,-78.858595,34.5,1.313,2,8.27,normal
V12445,101,-2.520408,-78.831786,54.08,1.296,0,11.65,normal
V12446,108,-2.558427,-78.850091,40.25,1.221,1,8.75,normal
V12447,115,-2.929231,-78.610297,26.9,1.198,3,18.33,normal
V12448,118,-2.576714,-78.816701,60.13,1.106,0,7.24,normal
V12449,115,-2.201087,-79.317592,93.63,0.285,0,11.81,normal
V12450,103,-2.903564,-78.605788,34.72,1.63,3,18.13,normal
V12451,121,-2.907841,-78.617646,29.74,1.237,0,21.25,normal
V12452,111,-2.24782,-79.308488,84.97,0.512,0,12.85,normal
V12453,109,-2.195436,-79.309902,133.51,4.044,9,12.39,anomalia_temeraria
V12454,111,-2.884283,-78.587877,42.47,0.78,2,18.9,normal
V12455,123,-2.520206,-78.863429,49.25,0.984,1,8.81,normal
V12456,101,-2.521244,-78.85748,44.66,0.856,0,13.44,normal
V12457,101,-2.235813,-79.278354,90.61,0.555,0,11.51,normal
V12458,121,-2.876467,-78.592261,26.44,1.396,1,19.27,normal
V12459,110,-2.186219,-79.313087,103.33,0.664,1,10.88,normal
V12460,119,-2.242526,-79.303263,99.24,0.411,1,12.63,normal
V12461,113,-2.86161,-78.607268,37.38,1.301,1,17.19,normal
V12462,124,-2.533936,-78.883608,273.88,2.613,2,20.98,ruido_sensor
V12463,115,-2.218877,-79.308908,94.08,0.298,2,15.26,normal
V12464,104,-2.189651,-79.274913,89.68,0.681,0,13.86,normal
V12465,110,-2.213959,-79.279904,88.52,0.237,0,13.12,normal
V12466,115,-2.207321,-79.295393,93.57,0.476,1,16.12,normal
V12467,125,-2.929521,-78.644909,30.67,1.742,1,17.11,normal
V12468,102,-2.890972,-78.62243,30.55,1.245,0,17.83,normal
V12469,104,-2.569914,-78.86342,52.57,0.974,1,8.31,normal
V12470,106,-2.184903,-79.327434,85.83,0.786,1,10.45,normal
V12471,106,-2.231448,-79.278781,92.71,0.671,2,14.29,normal
V12472,115,-2.58782,-78.841848,49.2,0.821,0,9.87,normal
V12473,104,-2.897542,-78.62835,31.63,2.248,2,19.41,normal
V12474,115,-2.55691,-78.859192,,-2.062,2,10.79,ruido_sensor
V12475,105,-2.197082,-79.28277,82.48,0.844,0,13.29,normal
V12476,127,-2.186622,-79.297687,84.74,0.375,0,8.79,normal
V12477,110,-2.254683,-79.305534,98.48,0.418,0,12.23,normal
V12478,124,-2.889775,-78.58643,28.36,0.837,1,17.14,normal
V12479,129,-2.203884,-79.304784,96.82,0.393,0,13.39,normal
V12480,105,-2.258773,-79.332709,134.3,4.823,6,4.77,anomalia_temeraria
V12481,120,-2.190616,-79.342734,90.94,0.567,0,15.08,normal
V12482,112,-2.894516,-78.601832,32.74,1.521,0,17.13,normal
V12483,126,-2.585292,-78.865942,48.92,0.954,1,10.85,normal
V12484,114,-2.588195,-78.857807,52.11,0.915,0,9.9,normal
V12485,125,-2.55282,-78.856995,49.18,0.012,1,8.99,normal
V12486,128,-2.19048,-79.31647,90.07,0.62,0,10.62,normal
V12487,108,-2.532636,-78.875632,55.38,0.923,0,6.72,normal
V12488,105,-2.542405,-78.856296,43.05,0.821,1,10.96,normal
V12489,122,-2.544331,-78.826106,59.96,0.587,2,10.67,normal
V12490,122,-2.181481,-79.318909,91.17,0.22,0,11.79,normal
V12491,110,-2.205558,-79.333421,85.88,0.521,0,14.85,normal
V12492,110,-2.582916,-78.860467,54.77,0.77,1,9.85,normal
V12493,109,-2.893404,-78.567968,33.6,1.377,2,17.02,normal
V12494,108,-2.186382,-79.314217,92.65,0.569,0,12.29,normal
V12495,129,-2.911256,-78.626193,27.4,1.808,0,16.78,normal
V12496,104,-2.893332,-78.600522,30.19,1.339,1,20.86,normal
V12497,125,-2.893542,-78.605289,31.7,0.617,1,17.13,normal
V12498,119,-2.882309,-78.604473,26.72,1.085,3,22.12,normal
V12499,126,-2.206492,-79.298638,95.08,0.418,2,15.6,normal
V12500,118,-2.21552,-79.314577,91.68,0.504,0,11.57,normal
V12501,119,-2.151621,-79.310106,90.31,0.544,0,10.69,normal
V12502,120,-2.559774,-78.831777,46.22,0.731,1,8.79,normal
V12503,115,-2.906228,-78.598985,30.65,1.443,2,18.6,normal
V12504,129,-2.592152,-78.897108,290.54,,0,16.06,ruido_sensor
V12505,103,-2.531277,-78.847273,292.68,-4.369,0,16.86,ruido_sensor
V12506,103,-2.557717,-78.828451,55.5,0.884,0,5.47,normal
V12507,129,-2.905814,-78.592969,27.77,0.896,1,17.8,normal
V12508,112,-2.554658,-78.853224,241.05,4.846,0,11.56,ruido_sensor
V12509,109,-2.172589,-79.304077,96.15,0.58,1,13.22,normal
V12510,112,-2.204303,-79.29771,87.67,0.509,0,17.22,normal
V12511,107,-2.939644,-78.625827,28.37,1.147,2,23.1,normal
V12512,125,-2.554774,-78.851061,45.15,0.913,1,7.63,normal
V12513,129,-2.551012,-78.843419,56.66,1.367,0,9.94,normal
V12514,122,-2.202163,-79.295216,95.44,0.346,0,16.07,normal
V12515,109,-2.5379,-78.83151,49.72,1.022,1,10.66,normal
V12516,104,-2.53977,-78.847721,,0.278,0,4.8,normal
V12517,128,-2.179144,-79.324627,92.99,0.663,1,12.42,normal
V12518,114,-2.204958,-79.284777,83.51,0.196,0,11.22,normal
V12519,123,-2.222105,-79.324775,85.08,0.231,0,14.32,normal
V12520,106,-2.924727,-78.630172,31.92,1.274,4,15.83,normal
V12521,108,-2.227464,-79.325017,90.79,0.339,0,15.32,normal
V12522,125,-2.543648,-78.877885,53.44,0.683,2,7.31,normal
V12523,103,-2.5591,-78.854833,47.01,0.72,0,7.83,normal
V12524,130,-2.53951,-78.846033,46.6,0.739,2,5.03,normal
V12525,114,-2.917214,-78.604715,32.17,0.854,2,20.94,normal
V12526,129,-2.894329,-78.596962,33.86,1.31,2,20.04,normal
V12527,109,-2.922173,-78.577821,32.35,1.639,2,20.48,normal
V12528,104,-2.222759,-79.272139,98.38,0.295,0,10.64,normal
V12529,112,-2.542838,-78.805305,46.05,0.855,4,9.29,normal
V12530,119,-2.200779,-79.267268,92.53,0.543,1,13.47,normal
V12531,103,-2.538976,-78.84838,44.7,0.762,1,10.82,normal
V12532,124,-2.593726,-78.873722,52.94,0.714,1,11.52,normal
V12533,115,-2.887941,-78.587449,28.49,1.401,3,15.87,normal
V12534,116,-2.235044,-79.267168,85.82,0.391,1,13.43,normal
V12535,130,-2.201825,-79.282522,99.87,0.471,0,14.48,normal
V12536,130,-2.860408,-78.590907,34.83,,2,19.95,normal
V12537,117,-2.904074,-78.580438,31.92,1.617,0,18.08,normal
V12538,117,-2.216546,-79.328682,90.05,0.476,0,16.33,normal
V12539,109,-2.19913,-79.295406,87.88,0.966,0,10.78,normal
V12540,107,-2.577495,-78.83523,274.81,1.157,2,1.24,ruido_sensor
V12541,127,-2.161101,-79.336958,88.43,0.265,1,12.45,normal
V12542,106,-2.174245,-79.314803,91.06,0.228,0,16.9,normal
V12543,120,-2.21198,-79.263696,97.36,0.712,0,15.45,normal
V12544,102,-2.547858,-78.822394,53.57,0.6,1,8.12,normal
V12545,118,-2.189779,-79.304697,70.24,0.04,0,16.67,normal
V12546,125,-2.219766,-79.307892,93.78,0.532,0,16.12,normal
V12547,118,-2.875042,-78.638423,34.61,0.778,1,17.0,normal
V12548,112,-2.227737,-79.299954,102.32,0.375,0,13.41,normal
V12549,118,-2.200024,-79.287226,87.37,0.211,0,11.22,normal
V12550,102,-2.866215,-78.622668,36.23,1.631,5,23.3,normal
V12551,118,-2.181102,-79.312195,95.57,0.397,2,14.4,normal
V12552,102,-2.209206,-79.297901,84.6,0.504,0,15.9,normal
V12553,112,-3.619654,-79.967037,28.05,0.64,5,2.38,anomalia_desvio
V12554,103,-2.882914,-78.573589,27.94,0.784,3,17.87,normal
V12555,115,-2.576669,-78.851947,56.04,0.843,1,3.5,normal
V12556,124,-2.562324,-78.846627,49.17,0.936,0,10.97,normal
V12557,107,-2.528631,-78.857901,54.53,0.969,1,11.43,normal
V12558,113,-2.560033,-78.863352,38.77,0.801,0,10.65,normal
V12559,108,-2.212779,-79.287615,95.4,0.397,0,14.39,normal
V12560,102,-2.863904,-78.589932,31.78,0.879,2,21.65,normal
V12561,118,-2.569703,-78.821867,61.81,0.845,0,7.17,normal
V12562,108,-2.909678,-78.593489,33.08,0.256,2,21.06,normal
V12563,119,-2.880159,-78.614565,34.1,0.683,2,20.26,normal
V12564,105,-2.537978,-78.839448,55.84,0.441,0,6.91,normal
V12565,103,-2.889572,-78.619391,17.44,1.192,1,20.11,normal
V12566,103,-2.894475,-78.613844,33.59,1.185,3,19.85,normal
V12567,107,-2.541742,-78.852445,41.65,0.086,1,6.18,normal
V12568,116,-2.202363,-79.284599,90.29,0.441,0,16.08,normal
V12569,123,-2.199017,-79.275095,87.56,0.523,0,14.48,normal
V12570,112,-2.197677,-79.290985,88.6,0.216,0,14.18,normal
V12571,120,-2.183894,-79.275273,94.61,-0.056,1,17.89,normal
V12572,116,-2.551801,-78.826669,37.71,0.614,0,11.8,normal
V12573,103,-2.206807,-79.286476,81.19,0.506,0,16.13,normal
V12574,115,-2.570545,-78.838684,47.8,0.154,2,9.73,normal
V12575,123,-2.944964,-78.605282,22.12,1.233,5,20.65,normal
V12576,120,-2.205176,-79.273459,96.88,0.132,0,14.32,normal
V12577,119,-2.545936,-78.861275,54.05,0.969,1,12.45,normal
V12578,114,-2.884239,-78.616551,24.89,0.822,4,20.77,normal
V12579,129,-2.883362,-78.6179,38.03,1.05,3,18.08,normal
V12580,113,-2.210963,-79.318595,96.67,0.53,0,16.32,normal
V12581,114,-2.199153,-79.28191,91.01,0.844,1,15.8,normal
V12582,118,-2.90587,-78.60539,27.13,1.882,5,18.55,normal
V12583,103,-2.214058,-79.294112,108.88,0.396,0,14.45,normal
V12584,121,-2.513587,-78.857046,47.97,1.023,1,10.8,normal
V12585,130,-2.221356,-79.305036,79.93,0.556,0,11.54,normal
V12586,118,-2.551841,-78.854077,39.93,0.62,2,12.53,normal
V12587,115,-2.58186,-78.852672,42.16,1.267,1,9.76,normal
V12588,126,-2.520395,-78.841832,51.75,0.539,1,8.1,normal
V12589,127,-2.565283,-78.869793,52.82,1.056,3,6.42,normal
V12590,112,-2.560967,-78.846899,46.53,0.911,1,9.95,normal
V12591,129,-2.225549,-79.297774,77.49,0.631,0,17.55,normal
V12592,113,-2.171066,-79.292636,98.19,0.385,0,12.35,normal
V12593,115,-2.914986,-78.610642,27.08,0.968,4,19.64,normal
V12594,126,-2.920156,-78.628086,28.68,1.133,2,19.25,normal
V12595,130,-2.539895,-78.875448,53.25,0.847,2,5.02,normal
V12596,103,-2.154758,-79.30518,97.46,0.3,0,15.0,normal
V12597,130,-2.193006,-79.288117,96.99,,0,15.3,normal
V12598,128,-2.551734,-78.870786,60.12,0.982,1,2.7,normal
V12599,127,-2.883666,-78.615557,27.14,1.045,6,14.74,normal
V12600,118,-2.879091,-78.630665,28.1,0.814,2,18.24,normal
V12601,130,-2.195087,-79.286907,97.82,0.604,0,13.63,normal
V12602,113,-2.148207,-79.312938,103.95,0.717,0,15.54,normal
V12603,118,-2.915694,-78.617969,25.58,0.867,3,20.59,normal
V12604,121,-2.528567,-78.817564,45.65,0.491,0,8.74,normal
V12605,121,-2.883831,-78.611659,29.78,1.656,3,16.04,normal
V12606,102,-2.206214,-79.315883,86.21,0.494,0,12.96,normal
V12607,113,-2.184554,-79.340441,81.02,0.508,0,17.16,normal
V12608,118,-2.159973,-79.31111,96.42,0.692,2,9.09,normal
V12609,116,-2.534693,-78.850388,53.46,0.93,0,5.71,normal
V12610,126,-2.537718,-78.874276,53.94,0.559,0,13.5,normal
V12611,102,-2.908532,-78.629622,25.52,1.51,3,20.76,normal
V12612,117,-2.234636,-79.254174,102.74,0.396,1,17.04,normal
V12613,116,-2.198548,-79.32366,92.79,0.293,1,14.87,normal
V12614,112,-2.205181,-79.273236,102.34,-0.086,1,15.0,normal
V12615,107,-2.527012,-78.829172,46.68,0.668,2,6.95,normal
V12616,110,-2.18924,-79.305244,95.2,0.627,0,11.29,normal
V12617,115,-2.200923,-79.287277,,0.251,0,15.07,normal
V12618,104,-2.541805,-78.858513,55.1,0.996,1,4.91,normal
V12619,130,-2.53705,-78.849833,55.36,1.369,2,9.33,normal
V12620,116,-2.517964,-78.85212,39.66,1.284,1,6.98,normal
V12621,102,-2.190006,-79.306094,98.1,0.522,1,14.08,normal
V12622,125,-2.526389,-78.848293,45.1,0.755,0,8.26,normal
V12623,112,-2.511671,-78.861334,63.95,0.763,1,10.5,normal
V12624,102,-2.575275,-78.845805,46.67,1.335,0,11.11,normal
V12625,114,-2.552836,-78.848295,36.67,0.599,0,8.67,normal
V12626,111,-2.94494,-78.577225,26.5,1.483,0,19.18,normal
V12627,116,-2.563948,-78.847643,42.94,0.977,0,8.06,normal
V12628,124,-2.198352,-79.286492,93.14,0.651,0,18.75,normal
V12629,117,-2.528549,-78.897358,39.73,1.474,1,9.74,normal
V12630,109,-2.927936,-78.631917,30.22,1.218,1,16.71,normal
V12631,117,-2.552913,-78.843072,49.11,0.903,0,8.28,normal
V12632,106,-2.888107,-78.615443,33.55,,3,20.1,normal
V12633,126,-2.54143,-78.834021,53.24,1.601,0,10.76,normal
V12634,126,-2.537832,-78.854066,45.88,0.867,1,9.39,normal
V12635,119,-2.185514,-79.319009,77.42,0.619,0,14.21,normal
V12636,103,-2.19656,-79.300338,86.91,0.215,0,10.62,normal
V12637,125,-2.513118,-78.809653,48.65,0.978,1,8.38,normal
V12638,106,-2.527309,-78.863862,47.68,0.138,2,11.09,normal
V12639,125,-2.875807,-78.603286,20.72,1.203,0,15.86,normal
V12640,129,-2.555943,-78.859439,46.4,0.616,3,8.16,normal
V12641,104,-2.544549,-78.871092,40.42,1.335,0,11.66,normal
V12642,104,-2.1699,-79.280067,94.4,0.074,2,12.24,normal
V12643,127,-2.54975,-78.839934,40.71,0.458,2,8.49,normal
V12644,122,-2.203775,-79.269447,95.01,0.369,0,15.84,normal
V12645,104,-2.576909,-78.869774,55.28,1.039,0,11.09,normal
V12646,125,-2.512432,-78.853617,45.46,0.529,0,6.83,normal
V12647,107,-2.172501,-79.290391,85.96,0.37,0,13.58,normal
V12648,101,-2.557875,-78.859019,55.42,0.919,3,5.09,normal
V12649,109,-2.539991,-78.839434,50.08,1.28,0,7.31,normal
V12650,113,-2.191603,-79.339414,85.08,-0.153,0,16.32,normal
V12651,108,-2.216894,-79.307848,87.73,0.367,0,13.19,normal
V12652,118,-2.199735,-79.284615,90.33,0.353,0,16.15,normal
V12653,129,-2.563881,-78.816355,50.18,1.241,1,9.74,normal
V12654,121,-2.543531,-78.852422,44.46,0.404,2,10.66,normal
V12655,110,-2.56612,-78.855044,44.02,1.119,1,9.2,normal
V12656,114,-2.866853,-78.541853,29.16,0.946,4,22.42,normal
V12657,114,-2.523799,-78.874596,48.23,1.109,1,8.15,normal
V12658,117,-2.905462,-78.609018,27.01,0.971,4,21.12,normal
V12659,120,-2.538666,-78.839152,50.86,0.788,0,9.9,normal
V12660,114,-2.263636,-79.271592,86.51,0.235,0,13.78,normal
V12661,130,-2.196496,-79.283718,104.76,0.38,3,8.41,normal
V12662,103,-2.1953,-79.28497,95.36,0.499,0,16.83,normal
V12663,117,-2.521489,-78.891928,44.68,0.588,1,10.49,normal
V12664,106,-2.569662,-78.871011,44.13,0.226,2,10.75,normal
V12665,106,-2.561859,-78.813039,43.81,1.079,1,8.1,normal
V12666,126,-2.582164,-78.865326,35.93,0.826,1,10.93,normal
V12667,119,-2.172173,-79.281133,94.21,0.441,0,12.78,normal
V12668,119,-2.220541,-79.324914,89.04,0.568,0,13.48,normal
V12669,106,-2.570141,-78.851912,50.13,0.724,2,8.32,normal
V12670,109,-2.898878,-78.612822,28.4,1.341,5,19.95,normal
V12671,110,-2.912874,-78.624754,32.22,1.595,1,18.26,normal
V12672,113,-2.541539,-78.845439,52.96,1.094,2,9.42,normal
V12673,119,-2.568229,-78.871426,44.7,0.618,1,9.28,normal
V12674,125,-2.553402,-78.82331,42.88,0.536,0,5.93,normal
V12675,108,-2.542343,-78.819026,37.17,0.785,0,7.01,normal
V12676,109,-2.904385,-78.589844,30.87,1.673,1,18.86,normal
V12677,130,-2.523497,-78.865202,45.45,1.348,0,9.29,normal
V12678,104,-2.204407,-79.272935,106.62,0.652,0,15.72,normal
V12679,112,-2.183225,-79.274945,94.1,0.339,1,17.71,normal
V12680,122,-2.152106,-79.30918,72.13,0.449,0,11.47,normal
V12681,112,-2.869022,-78.596486,37.07,1.859,5,17.16,normal
V12682,124,-2.542246,-78.835761,58.5,0.992,0,8.27,normal
V12683,109,-2.582925,-78.897055,48.65,1.153,0,7.46,normal
V12684,110,-2.52854,-78.864981,43.97,0.681,1,9.79,normal
V12685,119,-2.563978,-78.852728,49.59,0.576,1,10.96,normal
V12686,114,-2.214134,-79.302168,72.85,0.544,0,14.03,normal
V12687,118,-2.211826,-79.306092,75.1,0.64,0,14.19,normal
V12688,119,-2.234486,-79.28759,90.7,0.342,0,14.01,normal
V12689,115,-2.564614,-78.838413,47.34,0.622,0,12.83,normal
V12690,108,-2.562831,-78.840794,45.21,1.609,1,11.71,normal
V12691,108,-2.528562,-78.843786,58.86,0.582,0,9.95,normal
V12692,116,-2.553938,-78.834986,60.11,0.872,1,8.9,normal
V12693,108,-2.216266,-79.31432,94.19,,0,13.49,normal
V12694,122,-2.557319,-78.89142,55.93,0.624,0,10.88,normal
V12695,105,-2.194163,-79.318725,97.06,,1,12.76,normal
V12696,118,-2.554887,-78.87741,,0.984,4,11.48,normal
V12697,128,-2.565914,-78.880585,47.99,1.602,0,8.1,normal
V12698,122,-2.525161,-78.87728,52.9,0.331,0,10.14,normal
V12699,103,-2.576931,-78.84317,35.26,0.854,0,9.39,normal
V12700,112,-2.201548,-79.300539,99.93,0.479,0,14.94,normal
V12701,117,-2.532143,-78.862226,43.26,0.52,0,10.28,normal
V12702,106,-2.551383,-78.818805,56.03,0.754,3,12.49,normal
V12703,117,-2.897254,-78.610754,27.01,0.734,0,20.55,normal
V12704,115,-2.543166,-78.859764,47.48,0.66,0,8.99,normal
V12705,115,-2.925199,-78.602892,30.23,0.911,1,19.06,normal
V12706,107,-2.190071,-79.294173,,0.631,0,12.8,normal
V12707,106,-2.898602,-78.575413,34.0,0.723,3,19.24,normal
V12708,122,-2.190985,-79.298161,86.9,0.328,0,14.43,normal
V12709,109,-2.925526,-78.632597,30.94,1.507,2,19.62,normal
V12710,102,-2.877336,-78.632097,34.03,1.309,0,22.4,normal
V12711,103,-2.197277,-79.316408,136.0,3.707,11,2.61,anomalia_temeraria
V12712,129,-2.207101,-79.316699,96.98,0.572,0,12.84,normal
V12713,125,-2.192886,-79.276945,97.72,0.318,1,13.32,normal
V12714,117,-2.921391,-78.594554,30.28,1.306,1,17.63,normal
V12715,109,-2.179509,-79.2966,81.39,0.163,0,13.24,normal
V12716,104,-2.213766,-79.260154,88.84,0.675,0,16.04,normal
V12717,109,-2.566672,-78.844797,46.46,0.849,1,12.33,normal
V12718,123,-2.22517,-79.301217,97.0,0.422,0,17.57,normal
V12719,122,-2.189512,-79.325972,101.8,0.718,0,16.11,normal
V12720,101,-2.595615,-78.887107,40.98,0.583,1,8.59,normal
V12721,122,-2.507687,-78.861879,48.89,0.478,3,9.49,normal
V12722,130,-2.169838,-79.327736,89.85,0.498,0,12.32,normal
V12723,120,-2.536888,-78.841914,51.57,0.498,0,4.66,normal
V12724,125,-2.893282,-78.599886,35.62,1.286,1,17.85,normal
V12725,117,-2.545041,-78.870695,48.56,1.118,2,10.17,normal
V12726,108,-2.186997,-79.285632,96.64,0.432,0,15.53,normal
V12727,124,-2.528917,-78.852677,250.65,-3.132,1,19.4,ruido_sensor
V12728,116,-2.545367,-78.840511,45.04,0.587,0,9.58,normal
V12729,119,-2.166343,-79.31103,84.83,0.022,0,14.59,normal
V12730,122,-2.891962,-78.602473,28.26,1.172,0,18.6,normal
V12731,108,-2.898153,-78.599218,30.91,1.625,3,15.46,normal
V12732,112,-2.189638,-79.272946,88.46,0.238,0,13.01,normal
V12733,106,-2.180966,-79.289158,99.25,0.422,0,12.35,normal
V12734,106,-2.572563,-78.837607,41.27,1.256,1,6.23,normal
V12735,129,-2.534556,-78.841402,52.93,0.573,1,9.81,normal
V12736,109,-2.188234,-79.306766,100.89,0.36,0,16.09,normal
V12737,124,-2.57022,-78.856729,50.05,0.389,4,5.11,normal
V12738,122,-2.913158,-78.587969,38.07,1.241,1,19.45,normal
V12739,121,-2.561105,-78.844585,54.41,0.802,2,6.4,normal
V12740,125,-2.178473,-79.266608,91.87,0.257,0,16.08,normal
V12741,119,-2.180721,-79.320115,88.39,0.376,0,14.61,normal
V12742,103,-2.562687,-78.860713,43.55,0.893,1,11.5,normal
V12743,124,-2.176658,-79.302234,88.15,0.488,0,7.52,normal
V12744,102,-2.554149,-78.82909,44.91,1.424,1,9.15,normal
V12745,107,-2.204089,-79.302652,89.64,0.253,0,16.11,normal
